(185.1955108642578, 339.13311767578125)	,100.33023834228516,10.275726318359375,0.05007293447852135,6882052,-1
(185.98574829101562, 234.73968505859375)	,5.442680358886719,184.5997314453125,0.04448869824409485,13369856,-1
(188.8567352294922, 262.0743408203125)	,3.7915303707122803,152.86444091796875,0.023174023255705833,3932416,-1
(190.55929565429688, 273.7298278808594)	,2.1261215209960938,170.08331298828125,0.02329251356422901,12190207,-1
(192.4422607421875, 270.23785400390625)	,2.2593295574188232,182.71343994140625,0.019984951242804527,16581119,-1
(192.9694366455078, 264.61248779296875)	,2.695268154144287,1.4554443359375,0.016088563948869705,12649215,-1
(193.94924926757812, 196.5365447998047)	,1.9672597646713257,177.72488403320312,0.029064541682600975,6619647,-1
(194.53799438476562, 277.98406982421875)	,2.5254008769989014,155.1975860595703,0.01807456649839878,7930623,-1
(196.2760467529297, 189.28370666503906)	,2.500121593475342,180.02694702148438,0.031172821298241615,7209727,-1
(196.35398864746094, 218.51739501953125)	,2.6511056423187256,163.01528930664062,0.03361811861395836,11469567,-1
(196.57711791992188, 200.45188903808594)	,2.0905919075012207,180.24822998046875,0.03556431084871292,11010559,-1
(196.79278564453125, 165.9635009765625)	,2.707353353500366,195.7318115234375,0.026042968034744263,12976895,-1
(196.8499755859375, 282.1087951660156)	,3.2109646797180176,161.85476684570312,0.01613757200539112,8586239,-1
(197.06175231933594, 203.4513702392578)	,2.778404474258423,177.58041381835938,0.03502067178487778,14877439,-1
(197.7559814453125, 226.81040954589844)	,3.743452548980713,167.3853302001953,0.05151122435927391,3014912,-1
(198.02305603027344, 227.26390075683594)	,3.5213775634765625,166.41160583496094,0.05164206027984619,15270911,-1
(198.30030822753906, 250.4062957763672)	,10.289426803588867,122.45291137695312,0.036360882222652435,9306625,-1
(198.30030822753906, 250.4062957763672)	,10.289426803588867,215.39491271972656,0.036360882222652435,9306625,-1
(198.87841796875, 228.78733825683594)	,2.416961431503296,169.65933227539062,0.052151598036289215,4784895,-1
(199.57701110839844, 292.7558288574219)	,4.613718032836914,148.81788635253906,0.01559121161699295,1376768,-1
(199.8927001953125, 296.7604064941406)	,2.5121703147888184,149.14315795898438,0.013571081683039665,7537407,-1
(200.38650512695312, 165.06370544433594)	,2.044884443283081,189.5919189453125,0.030332131311297417,9372159,-1
(202.71343994140625, 240.23907470703125)	,3.867542266845703,128.88954162597656,0.025176629424095154,5374208,-1
(204.06192016601562, 231.8055419921875)	,7.063907146453857,0.77825927734375,0.043143078684806824,15467264,-1
(204.14149475097656, 255.03489685058594)	,2.7515268325805664,228.28298950195312,0.022619105875492096,14156543,-1
(204.31631469726562, 204.9068603515625)	,2.29013991355896,354.1213073730469,0.015284178778529167,852735,-1
(204.73199462890625, 283.7792053222656)	,5.197220802307129,162.77952575683594,0.021322475746273994,10027520,-1
(204.73199462890625, 283.7792053222656)	,5.197220802307129,343.23089599609375,0.021322475746273994,10027520,-1
(204.86224365234375, 276.5405578613281)	,18.98784065246582,161.22312927246094,0.025226568803191185,3473922,-1
(205.50538635253906, 196.58316040039062)	,2.5720081329345703,4.51019287109375,0.015157113783061504,9241343,-1
(205.78338623046875, 152.20855712890625)	,3.903945207595825,200.71900939941406,0.03702864050865173,6029568,-1
(206.11183166503906, 291.0001220703125)	,2.5531249046325684,103.05850219726562,0.013913716189563274,8717055,-1
(206.18856811523438, 177.8272705078125)	,2.1634318828582764,13.583984375,0.018149957060813904,13435391,-1
(206.61708068847656, 237.7237548828125)	,2.4161581993103027,139.66513061523438,0.041965048760175705,4719359,-1
(207.25143432617188, 259.8247985839844)	,5.003469944000244,216.75509643554688,0.030869876965880394,7275008,-1
(207.84088134765625, 669.2379150390625)	,8.88829231262207,10.5330810546875,0.03578498959541321,15401217,-1
(208.3767547607422, 286.9947204589844)	,2.510052442550659,107.34391784667969,0.02433045580983162,7471871,-1
(208.3767547607422, 286.9947204589844)	,2.510052442550659,329.93963623046875,0.02433045580983162,7471871,-1
(208.37831115722656, 190.326171875)	,1.9142506122589111,12.674285888671875,0.028973041102290154,4588031,-1
(208.37831115722656, 190.326171875)	,1.9142506122589111,50.0924072265625,0.028973041102290154,4588031,-1
(208.37831115722656, 190.326171875)	,1.9142506122589111,185.1546630859375,0.028973041102290154,4588031,-1
(209.6994171142578, 282.0758361816406)	,3.3397324085235596,336.86077880859375,0.015385128557682037,11469823,-1
(209.9705352783203, 215.75929260253906)	,6.380650043487549,1.222564697265625,0.021954670548439026,8127232,-1
(210.3708953857422, 427.7213134765625)	,34.648887634277344,251.96072387695312,0.06863301247358322,13566211,-1
(210.89585876464844, 302.1694030761719)	,4.3027191162109375,199.6842803955078,0.01831122487783432,13041920,-1
(211.00103759765625, 190.33004760742188)	,1.8322728872299194,186.00746154785156,0.018496209755539894,1442303,-1
(211.34548950195312, 136.07550048828125)	,2.920708656311035,204.58193969726562,0.034262917935848236,1770495,-1
(211.4404754638672, 128.89198303222656)	,2.61212420463562,210.76287841796875,0.028741134330630302,10355455,-1
(213.828857421875, 198.1061553955078)	,2.0513389110565186,25.30523681640625,0.014541933313012123,9634303,-1
(214.40553283691406, 151.0670928955078)	,2.371354341506958,12.87506103515625,0.015207427553832531,3408639,-1
(215.1836700439453, 127.57061004638672)	,2.197213649749756,219.54925537109375,0.027931971475481987,14615039,-1
(215.1997833251953, 306.3625793457031)	,2.536264419555664,67.20230102539062,0.026478983461856842,8258303,-1
(215.1997833251953, 306.3625793457031)	,2.536264419555664,205.00811767578125,0.026478983461856842,8258303,-1
(217.27684020996094, 675.927001953125)	,8.905257225036621,11.363067626953125,0.05759524554014206,15532289,-1
(217.39926147460938, 164.93658447265625)	,4.0656867027282715,23.105804443359375,0.013820091262459755,8978688,-1
(218.00241088867188, 604.5238037109375)	,9.790550231933594,4.428466796875,0.061165887862443924,5702145,-1
(220.04420471191406, 139.94137573242188)	,20.621477127075195,209.16299438476562,0.05347459390759468,9437698,-1
(220.9287872314453, 215.93112182617188)	,16.095800399780273,18.93072509765625,0.020585259422659874,8192258,-1
(228.51864624023438, 230.2937469482422)	,2.417024850845337,210.82872009277344,0.015054186806082726,4784895,-1
(229.5009307861328, 253.05398559570312)	,2.2748024463653564,76.12484741210938,0.013927805237472057,393983,-1
(229.5009307861328, 253.05398559570312)	,2.2748024463653564,212.55531311035156,0.013927805237472057,393983,-1
(233.23280334472656, 124.57936096191406)	,1.8870468139648438,251.66778564453125,0.013848856091499329,3604991,-1
(233.23280334472656, 124.57936096191406)	,1.8870468139648438,307.11431884765625,0.013848856091499329,3604991,-1
(233.58489990234375, 398.7717590332031)	,5.4958367347717285,0.5577392578125,0.06462296843528748,14025216,-1
(234.08493041992188, 109.60235595703125)	,1.998551368713379,225.42788696289062,0.024880558252334595,7733759,-1
(234.3187713623047, 223.589599609375)	,4.495037078857422,240.87709045410156,0.023760097101330757,16253184,-1
(234.95263671875, 231.3169708251953)	,6.937930583953857,239.47132873535156,0.04090679809451103,14222080,-1
(236.0940399169922, 530.1499633789062)	,21.930208206176758,7.52789306640625,0.07911214977502823,13894146,-1
(239.19076538085938, 362.705322265625)	,5.471815586090088,161.39981079101562,0.016868576407432556,13763072,-1
(241.21096801757812, 246.27523803710938)	,6.474922180175781,71.18270874023438,0.03968651592731476,9175808,-1
(241.7657470703125, 138.97300720214844)	,5.475701808929443,58.063201904296875,0.01674904115498066,13763072,-1
(241.7657470703125, 138.97300720214844)	,5.475701808929443,76.9061279296875,0.01674904115498066,13763072,-1
(242.1981658935547, 107.5062255859375)	,8.560588836669922,228.47097778320312,0.03164265677332878,12714241,-1
(242.82781982421875, 121.21270751953125)	,1.9703820943832397,235.92977905273438,0.014152796007692814,6685183,-1
(242.96994018554688, 98.5623779296875)	,1.8479982614517212,231.70269775390625,0.024949386715888977,2097663,-1
(243.95668029785156, 480.0270080566406)	,1.9677642583847046,220.86068725585938,0.03556397929787636,6619647,-1
(244.45693969726562, 245.1721954345703)	,2.7928359508514404,30.6485595703125,0.03722422569990158,15205119,-1
(244.45693969726562, 245.1721954345703)	,2.7928359508514404,63.60369873046875,0.03722422569990158,15205119,-1
(244.45693969726562, 245.1721954345703)	,2.7928359508514404,243.3992462158203,0.03722422569990158,15205119,-1
(246.19711303710938, 348.5608825683594)	,3.215656042098999,168.3108673095703,0.01502296980470419,8717311,-1
(246.4221954345703, 483.09625244140625)	,5.233754634857178,222.13327026367188,0.05960417538881302,10486272,-1
(246.85215759277344, 649.466796875)	,54.2493896484375,359.9657897949219,0.03705567494034767,12518147,-1
(246.8587188720703, 94.67720794677734)	,4.059420108795166,235.0008544921875,0.028163135051727295,8847616,-1
(246.85975646972656, 99.67951965332031)	,2.728449583053589,235.47137451171875,0.030899260193109512,13566719,-1
(247.18609619140625, 568.7362060546875)	,4.029895305633545,72.63772583007812,0.027385147288441658,8323328,-1
(250.08187866210938, 334.59716796875)	,2.6792643070220947,9.520538330078125,0.03255245462059975,12190463,-1
(251.05010986328125, 245.0776824951172)	,3.3348076343536377,146.59095764160156,0.06057567521929741,11338751,-1
(251.87057495117188, 252.66209411621094)	,8.796647071838379,119.37025451660156,0.02174372971057892,14680321,-1
(251.8759307861328, 96.0276107788086)	,2.9887866973876953,236.31790161132812,0.03539973124861717,3408895,-1
(252.2782745361328, 354.3426818847656)	,2.6278131008148193,159.03634643554688,0.014917947351932526,10814207,-1
(252.60203552246094, 225.78892517089844)	,7.6082611083984375,264.0457763671875,0.03870821371674538,4129025,-1
(252.82174682617188, 92.4386978149414)	,1.8918308019638062,241.41270446777344,0.02645852230489254,3736063,-1
(253.3700714111328, 344.6431884765625)	,3.2700936794281006,190.81631469726562,0.02202843502163887,9896959,-1
(253.69740295410156, 219.53045654296875)	,2.930506467819214,269.2987060546875,0.023316312581300735,1967103,-1
(253.93014526367188, 240.57516479492188)	,3.0816004276275635,248.51162719726562,0.04000287503004074,5637119,-1
(254.0284881591797, 331.96575927734375)	,2.6912553310394287,15.034210205078125,0.023212891072034836,12518143,-1
(254.13116455078125, 516.9080810546875)	,1.852150321006775,209.24073791503906,0.03654562681913376,2228735,-1
(254.3440704345703, 133.447265625)	,2.5796382427215576,80.23846435546875,0.0166019257158041,9503487,-1
(254.7431182861328, 587.586181640625)	,4.135752201080322,197.85292053222656,0.017907792702317238,10223872,-1
(255.5589141845703, 244.89605712890625)	,2.4513163566589355,148.8858642578125,0.04517751187086105,5767935,-1
(255.9482879638672, 557.6741943359375)	,9.212745666503906,41.135589599609375,0.04454966261982918,1311233,-1
(256.3447265625, 483.95751953125)	,6.025252342224121,51.13909912109375,0.045213766396045685,3998464,-1
(256.3447265625, 483.95751953125)	,6.025252342224121,174.041015625,0.045213766396045685,3998464,-1
(256.5674743652344, 238.8870391845703)	,2.200566530227661,252.15432739257812,0.03379887714982033,14680575,-1
(257.1241455078125, 473.1783752441406)	,6.403144836425781,224.83279418945312,0.07243715971708298,8389376,-1
(257.2323913574219, 520.2247924804688)	,4.307901859283447,193.54132080078125,0.06990870088338852,13172992,-1
(257.2823181152344, 597.338134765625)	,18.967710494995117,64.21630859375,0.025772595778107643,3408386,-1
(257.2823181152344, 597.338134765625)	,18.967710494995117,194.8319091796875,0.025772595778107643,3408386,-1
(257.44091796875, 255.5653076171875)	,3.457401752471924,109.60786437988281,0.020237259566783905,13960191,-1
(257.97674560546875, 242.0290985107422)	,2.4626519680023193,160.41375732421875,0.07882917672395706,6095615,-1
(257.97674560546875, 242.0290985107422)	,2.4626519680023193,194.7474365234375,0.07882917672395706,6095615,-1
(258.0845031738281, 339.69842529296875)	,2.4713735580444336,197.35479736328125,0.015730084851384163,6357759,-1
(258.37725830078125, 325.1424865722656)	,2.8022382259368896,29.292144775390625,0.01762145571410656,15467263,-1
(258.6388244628906, 223.56858825683594)	,1.9122556447982788,270.4195251464844,0.01730901189148426,4522495,-1
(259.0108642578125, 93.2059097290039)	,4.494538307189941,244.0186309814453,0.029831837862730026,16187648,-1
(259.3524169921875, 510.5791320800781)	,3.1473944187164307,192.04095458984375,0.04137338325381279,7144447,-1
(260.2170104980469, 524.108642578125)	,2.900545358657837,198.42271423339844,0.028603030368685722,1246207,-1
(260.8076477050781, 341.63446044921875)	,2.169485092163086,263.6578369140625,0.01878206618130207,13697535,-1
(260.87744140625, 238.58294677734375)	,3.066835880279541,250.86181640625,0.030586497858166695,5309439,-1
(261.2322998046875, 312.8280334472656)	,5.313243389129639,30.42742919921875,0.023901812732219696,11600384,-1
(261.2886047363281, 255.12271118164062)	,3.035093307495117,112.72550964355469,0.019578304141759872,4523007,-1
(262.947509765625, 243.1682891845703)	,8.742380142211914,119.07777404785156,0.0402921661734581,14221569,-1
(264.007568359375, 89.83055114746094)	,2.019594669342041,248.7438201904297,0.02614319697022438,8520191,-1
(264.0809326171875, 530.5858154296875)	,13.12964916229248,210.54248046875,0.05613984912633896,10224385,-1
(264.9031677246094, 473.3186950683594)	,4.729463577270508,10.728302001953125,0.018033096566796303,3211776,-1
(264.9031677246094, 473.3186950683594)	,4.729463577270508,175.69454956054688,0.018033096566796303,3211776,-1
(265.3199157714844, 257.6893310546875)	,2.1972978115081787,84.01968383789062,0.02038072608411312,14615039,-1
(265.67279052734375, 223.5064239501953)	,1.8750272989273071,262.86376953125,0.021397683769464493,3146239,-1
(266.9676513671875, 236.47164916992188)	,23.548290252685547,99.4132080078125,0.06065972149372101,2294530,-1
(266.9676513671875, 236.47164916992188)	,23.548290252685547,271.9609069824219,0.06065972149372101,2294530,-1
(267.041259765625, 349.3853454589844)	,3.3968639373779297,67.69775390625,0.018635952845215797,12649471,-1
(267.041259765625, 349.3853454589844)	,3.3968639373779297,113.39593505859375,0.018635952845215797,12649471,-1
(267.0632019042969, 515.7135009765625)	,6.91881799697876,265.100341796875,0.06765256822109222,14025472,-1
(267.15716552734375, 342.2883605957031)	,2.61720871925354,282.8240966796875,0.02033582516014576,10552063,-1
(267.60498046875, 140.09185791015625)	,10.499144554138184,89.16595458984375,0.020631544291973114,10748417,-1
(268.8759460449219, 547.8141479492188)	,1.9990965127944946,22.25927734375,0.02069556713104248,7733759,-1
(270.8080749511719, 680.7947998046875)	,3.929964065551758,45.818603515625,0.02632947266101837,6488320,-1
(271.4164733886719, 407.2996826171875)	,2.0140886306762695,134.52879333496094,0.015214705839753151,8323583,-1
(271.5406188964844, 243.93751525878906)	,3.1819007396698,23.47918701171875,0.028403034433722496,7930879,-1
(272.13409423828125, 453.2168884277344)	,6.862917423248291,137.39315795898438,0.04694557189941406,13435648,-1
(272.1759948730469, 340.8559875488281)	,2.840669870376587,255.12847900390625,0.018745021894574165,16450303,-1
(272.20672607421875, 460.35894775390625)	,2.560669422149658,246.01730346679688,0.0811452865600586,8979199,-1
(274.09124755859375, 254.1914825439453)	,2.463641405105591,67.1480712890625,0.015840549021959305,6161151,-1
(274.3749694824219, 125.88697814941406)	,13.648920059204102,90.6954345703125,0.021154915913939476,12976897,-1
(274.5853271484375, 364.04144287109375)	,15.6007080078125,113.41590881347656,0.018861114978790283,5964034,-1
(275.0252380371094, 324.03790283203125)	,17.554492950439453,239.00392150878906,0.023541660979390144,14483714,-1
(275.31829833984375, 406.61163330078125)	,3.3109099864959717,128.89712524414062,0.018375933170318604,10814463,-1
(275.87640380859375, 246.4483184814453)	,2.3113133907318115,351.5199279785156,0.020617036148905754,1508095,-1
(276.0676574707031, 237.71624755859375)	,1.890109658241272,308.2692565917969,0.0168323814868927,3670527,-1
(276.9286193847656, 562.4154052734375)	,3.2928504943847656,9.881591796875,0.019044166430830956,10421247,-1
(276.9286193847656, 562.4154052734375)	,3.2928504943847656,181.51344299316406,0.019044166430830956,10421247,-1
(277.7184753417969, 459.5544738769531)	,2.177802085876465,251.549560546875,0.04461272805929184,13959679,-1
(278.3799743652344, 252.60739135742188)	,2.214203357696533,23.105133056640625,0.01336781308054924,15139327,-1
(278.3799743652344, 252.60739135742188)	,2.214203357696533,51.534088134765625,0.01336781308054924,15139327,-1
(278.7020263671875, 341.4123229980469)	,2.586984395980835,255.28289794921875,0.013364480808377266,9700095,-1
(279.3149719238281, 478.0773620605469)	,8.371626853942871,298.514892578125,0.036016494035720825,11075841,-1
(279.9618835449219, 337.2742004394531)	,3.639836072921753,254.47927856445312,0.01506031583994627,983296,-1
(279.990478515625, 337.9823913574219)	,2.2228317260742188,254.92431640625,0.016079602763056755,15401471,-1
(280.5606689453125, 685.4763793945312)	,1.8505653142929077,203.27386474609375,0.03829912468791008,2163199,-1
(280.6910095214844, 307.85833740234375)	,4.540071964263916,249.17462158203125,0.04070783033967018,262656,-1
(280.8287353515625, 300.77288818359375)	,5.90169095993042,252.48974609375,0.023209331557154655,2491136,-1
(281.556884765625, 179.7562255859375)	,52.615966796875,112.20780944824219,0.045892033725976944,10355459,-1
(282.8221130371094, 538.6001586914062)	,4.627218246459961,198.96038818359375,0.030520357191562653,1638912,-1
(283.17242431640625, 447.3641052246094)	,3.2444589138031006,297.8579406738281,0.016362976282835007,9372671,-1
(283.1985778808594, 425.8408203125)	,13.163896560668945,154.17686462402344,0.01499668974429369,10355457,-1
(283.75616455078125, 313.9877014160156)	,2.018702745437622,95.105224609375,0.016314661130309105,8454655,-1
(283.8041687011719, 243.78041076660156)	,1.9126230478286743,128.91433715820312,0.03011099249124527,4522495,-1
(283.8041687011719, 243.78041076660156)	,1.9126230478286743,349.20526123046875,0.03011099249124527,4522495,-1
(284.50555419921875, 462.0377502441406)	,3.0326218605041504,258.61083984375,0.06181740760803223,4457471,-1
(285.1285400390625, 310.6703186035156)	,2.592517852783203,86.61489868164062,0.029105622321367264,9831167,-1
(285.9314880371094, 453.88201904296875)	,2.7715983390808105,62.619232177734375,0.06598129123449326,14680831,-1
(285.9314880371094, 453.88201904296875)	,2.7715983390808105,94.64111328125,0.06598129123449326,14680831,-1
(286.602783203125, 339.11529541015625)	,2.2697200775146484,254.84332275390625,0.016429999843239784,197375,-1
(286.7955627441406, 336.3722229003906)	,1.9848664999008179,256.70074462890625,0.016529597342014313,7209471,-1
(288.36590576171875, 307.12225341796875)	,3.3324551582336426,88.91314697265625,0.055746909230947495,11273215,-1
(288.6151428222656, 236.03311157226562)	,5.259889125823975,33.1728515625,0.016833100467920303,10879488,-1
(288.6151428222656, 236.03311157226562)	,5.259889125823975,347.31317138671875,0.016833100467920303,10879488,-1
(288.7144470214844, 662.7817993164062)	,1.8988555669784546,200.1881103515625,0.014734501950442791,3998207,-1
(289.00274658203125, 463.4725341796875)	,5.41220235824585,298.04974365234375,0.0740206316113472,12911104,-1
(289.17529296875, 312.3523254394531)	,3.9922122955322266,87.08563232421875,0.029471322894096375,7667968,-1
(289.3923645019531, 495.54425048828125)	,31.94992446899414,197.40724182128906,0.06971152126789093,7667971,-1
(291.0162353515625, 413.4999694824219)	,5.925413608551025,132.17739868164062,0.017194118350744247,2753280,-1
(291.090576171875, 351.4844055175781)	,4.222915172576904,96.7891845703125,0.016024399548768997,11731200,-1
(291.1963806152344, 352.0277099609375)	,4.646148681640625,96.65948486328125,0.015780655667185783,1901056,-1
(291.2658386230469, 457.00408935546875)	,4.968064308166504,298.27410888671875,0.05316232144832611,6750720,-1
(291.5953063964844, 346.36822509765625)	,2.454195499420166,98.20880126953125,0.02604205720126629,5899007,-1
(295.0074462890625, 586.6082153320312)	,4.685245990753174,47.74365234375,0.030766667798161507,2490880,-1
(295.6590881347656, 420.1470031738281)	,4.869511604309082,112.62582397460938,0.021414825692772865,5308928,-1
(295.6590881347656, 420.1470031738281)	,4.869511604309082,194.8299560546875,0.021414825692772865,5308928,-1
(296.1885681152344, 296.1358947753906)	,12.106024742126465,184.35556030273438,0.02305673062801361,4326145,-1
(297.9364929199219, 442.5671081542969)	,8.155473709106445,59.6776123046875,0.02802693285048008,9175297,-1
(298.315673828125, 240.69541931152344)	,14.846053123474121,187.92718505859375,0.03785039484500885,2359554,-1
(299.1589050292969, 330.2857666015625)	,6.223452091217041,200.87879943847656,0.014183378778398037,6357760,-1
(299.6811218261719, 322.3394775390625)	,5.583159446716309,191.22947692871094,0.014896303415298462,15204864,-1
(300.1787414550781, 424.0775451660156)	,3.9500343799591064,205.29287719726562,0.019450241699814796,6881536,-1
(300.8506164550781, 77.79505157470703)	,2.642585277557373,270.2684631347656,0.03407185152173042,11207423,-1
(300.9609375, 76.81102752685547)	,4.0138325691223145,271.9197082519531,0.03333316370844841,8061184,-1
(302.4574279785156, 337.9099426269531)	,2.7537641525268555,220.22169494628906,0.017426613718271255,14222079,-1
(303.8584289550781, 80.14875793457031)	,2.227947950363159,268.11505126953125,0.029342124238610268,15598079,-1
(305.676025390625, 313.95770263671875)	,1.8752635717391968,84.95367431640625,0.01532844826579094,3146239,-1
(305.9249267578125, 490.9844970703125)	,5.978052616119385,319.7557373046875,0.020096447318792343,3408640,-1
(307.68585205078125, 353.2444152832031)	,6.016975402832031,114.09431457519531,0.014581163413822651,3867392,-1
(309.15777587890625, 324.56988525390625)	,10.345026969909668,129.58151245117188,0.02489415369927883,9634305,-1
(309.15777587890625, 324.56988525390625)	,10.345026969909668,232.38302612304688,0.02489415369927883,9634305,-1
(310.7591552734375, 343.39324951171875)	,8.244512557983398,122.46878051757812,0.02432933822274208,9961729,-1
(310.7591552734375, 343.39324951171875)	,8.244512557983398,238.75732421875,0.02432933822274208,9961729,-1
(312.74981689453125, 548.8610229492188)	,21.343311309814453,201.0983428955078,0.0811166986823082,11928066,-1
(315.2841796875, 294.92303466796875)	,2.8372929096221924,227.42367553710938,0.01438713725656271,16384767,-1
(315.36407470703125, 306.6233825683594)	,9.861899375915527,208.37547302246094,0.03114364668726921,6226433,-1
(317.3179016113281, 210.24436950683594)	,15.148965835571289,224.15280151367188,0.019499482586979866,3801346,-1
(318.8089599609375, 305.6257019042969)	,3.5675904750823975,68.2020263671875,0.02258663810789585,16253951,-1
(318.8380432128906, 492.3620910644531)	,1.963106393814087,26.102874755859375,0.014695140533149242,6423039,-1
(320.4629821777344, 244.8380584716797)	,17.096519470214844,187.35073852539062,0.03042439930140972,12583170,-1
(325.4544372558594, 291.11602783203125)	,25.884016036987305,184.8697509765625,0.024864088743925095,9175810,-1
(327.33612060546875, 306.3972473144531)	,2.2986648082733154,272.43768310546875,0.01895526610314846,1114879,-1
(328.2605895996094, 298.91790771484375)	,7.0959062576293945,159.4132080078125,0.015191657468676567,15794944,-1
(328.2605895996094, 298.91790771484375)	,7.0959062576293945,323.5622863769531,0.015191657468676567,15794944,-1
(329.2164001464844, 240.45628356933594)	,1.9154901504516602,231.2635040283203,0.01943063549697399,4653567,-1
(329.26239013671875, 232.4305419921875)	,5.1111273765563965,103.8677978515625,0.022288531064987183,8782336,-1
(329.9257507324219, 144.3269805908203)	,13.317547798156738,101.80136108398438,0.01634485088288784,11207425,-1
(330.5495910644531, 247.02890014648438)	,2.117450475692749,68.1907958984375,0.015101133845746517,11928063,-1
(331.4700012207031, 285.1907043457031)	,4.133529186248779,317.5877380371094,0.01690465770661831,10158336,-1
(332.36553955078125, 457.3685302734375)	,40.967464447021484,200.28530883789062,0.0726531445980072,8913411,-1
(332.5157775878906, 242.65090942382812)	,4.45888090133667,5.36962890625,0.02369205839931965,15663360,-1
(336.86370849609375, 238.54110717773438)	,2.0334789752960205,44.527252197265625,0.03449391946196556,8978943,-1
(338.6946105957031, 244.08407592773438)	,1.8439791202545166,291.4898681640625,0.03148500621318817,1901055,-1
(340.1647644042969, 85.70646667480469)	,3.175846815109253,288.4293212890625,0.031613145023584366,7799807,-1
(340.7099609375, 298.32623291015625)	,8.372275352478027,9.301605224609375,0.024053707718849182,11075841,-1
(340.7099609375, 298.32623291015625)	,8.372275352478027,329.0706787109375,0.024053707718849182,11075841,-1
(341.4258117675781, 352.75970458984375)	,62.695064544677734,9.288787841796875,0.04171043634414673,6291716,-1
(341.4258117675781, 352.75970458984375)	,62.695064544677734,187.00746154785156,0.04171043634414673,6291716,-1
(342.7369079589844, 548.6712646484375)	,23.813657760620117,200.1952362060547,0.04370661452412605,3146498,-1
(344.3347473144531, 235.45606994628906)	,2.5979511737823486,78.9268798828125,0.03879450634121895,9962239,-1
(344.3347473144531, 235.45606994628906)	,2.5979511737823486,261.73468017578125,0.03879450634121895,9962239,-1
(346.85711669921875, 238.38914489746094)	,2.3955540657043457,170.642333984375,0.07936176657676697,4129535,-1
(347.21533203125, 341.5993347167969)	,4.86187744140625,67.80831909179688,0.017926068976521492,5177856,-1
(348.21856689453125, 242.82852172851562)	,4.033468246459961,185.50521850585938,0.030226681381464005,8388864,-1
(349.38232421875, 235.3573455810547)	,2.6868820190429688,268.5854187011719,0.03519086167216301,12452607,-1
(349.8278503417969, 85.39627838134766)	,3.18481707572937,286.7716369628906,0.03251731023192406,7996415,-1
(350.8745422363281, 89.48135375976562)	,3.2626588344573975,287.2604675292969,0.033090587705373764,9765887,-1
(350.97210693359375, 227.2442169189453)	,2.8604907989501953,84.87936401367188,0.013396634720265865,263167,-1
(351.2822265625, 236.37196350097656)	,3.922422170639038,267.2492370605469,0.03462008014321327,6357248,-1
(352.0467529296875, 240.61668395996094)	,7.5788493156433105,166.22592163085938,0.03593982383608818,3866881,-1
(352.36285400390625, 576.7116088867188)	,4.401771068572998,6.53240966796875,0.05792240425944328,14680320,-1
(352.36285400390625, 576.7116088867188)	,4.401771068572998,281.5729064941406,0.05792240425944328,14680320,-1
(352.67681884765625, 231.20286560058594)	,3.967205047607422,88.6363525390625,0.039004821330308914,7209216,-1
(352.67681884765625, 231.20286560058594)	,3.967205047607422,267.1444091796875,0.039004821330308914,7209216,-1
(353.06036376953125, 569.1878662109375)	,3.46661639213562,18.812255859375,0.04113031551241875,14156799,-1
(353.06036376953125, 569.1878662109375)	,3.46661639213562,91.73687744140625,0.04113031551241875,14156799,-1
(354.4488525390625, 307.3992919921875)	,11.381379127502441,11.64776611328125,0.020954100415110588,16581121,-1
(354.81634521484375, 87.31831359863281)	,2.2708585262298584,290.09490966796875,0.027050292119383812,262911,-1
(358.7726745605469, 236.0045928955078)	,3.2861790657043457,271.30877685546875,0.023035729303956032,10290175,-1
(359.8033752441406, 211.3693084716797)	,7.6204142570495605,266.593994140625,0.018842147663235664,4260097,-1
(359.9453125, 404.0251159667969)	,2.14072847366333,50.01708984375,0.021742654964327812,12714495,-1
(360.8687438964844, 250.60768127441406)	,4.365616798400879,86.4527587890625,0.013790933415293694,14090496,-1
(361.7441711425781, 241.05764770507812)	,3.3994224071502686,32.502288818359375,0.02201130986213684,12715007,-1
(362.4477233886719, 273.64324951171875)	,23.646194458007812,109.88038635253906,0.02037871815264225,2622210,-1
(362.7734680175781, 338.7594299316406)	,2.020329713821411,3.32427978515625,0.025995789095759392,8520191,-1
(364.3702697753906, 351.53485107421875)	,4.314863681793213,2.664306640625,0.025283055379986763,13238528,-1
(364.3702697753906, 351.53485107421875)	,4.314863681793213,219.46144104003906,0.025283055379986763,13238528,-1
(365.31640625, 574.9190673828125)	,12.432353019714355,100.42233276367188,0.07441729307174683,6226689,-1
(367.53851318359375, 451.64117431640625)	,1.9713356494903564,202.41107177734375,0.016401030123233795,6750719,-1
(371.2676086425781, 242.52215576171875)	,6.727840423583984,129.14735412597656,0.016441350802779198,11993856,-1
(372.37335205078125, 97.88655853271484)	,1.8642351627349854,313.0350341796875,0.0334661528468132,2687487,-1
(379.575439453125, 399.7772521972656)	,14.983363151550293,203.2634735107422,0.06186152622103691,3014914,-1
(380.9869079589844, 235.19650268554688)	,80.43179321289062,9.53729248046875,0.04930410906672478,7602692,-1
(385.32806396484375, 388.8763732910156)	,9.99789047241211,192.32623291015625,0.06269756704568863,7209473,-1
(386.5615234375, 116.39900970458984)	,6.510697841644287,313.8297119140625,0.037416011095047,9569024,-1
(389.0677185058594, 111.14701080322266)	,3.252145767211914,310.9081726074219,0.03322264552116394,9503743,-1
